"","Name","Platform","Year","Genre","Publisher","NA_Sales","EU_Sales","JP_Sales","Other_Sales","Global_Sales"
"12842","Karaoke Revolution Glee 2: Road to Regionals","Wii","2011","Misc","Konami Digital Entertainment",0.15,0.06,0,0.02,0.23
"12843","Spider-Man: Edge of Time","PS3","2011","Action","Activision",0.13,0.07,0,0.03,0.23
"12844","Puss in Boots","X360","2011","Action","THQ",0.2,0.02,0,0.02,0.23
"12845","WWE All Stars","3DS","2011","Fighting","THQ",0.15,0.06,0,0.02,0.23
"12846","Wipeout 2","3DS","2011","Misc","Activision",0.22,0,0,0.01,0.23
"12847","Child of Eden","PS3","2011","Shooter","Ubisoft",0.09,0.1,0,0.04,0.23
"12848","The Magic School Bus: Oceans","DS","2011","Adventure","Scholastic Inc.",0.21,0,0,0.01,0.23
"12849","Cars 2","3DS","2011","Racing","Disney Interactive Studios",0.21,0,0,0.02,0.23
"12850","Gekijouban Macross F: Sayonara no Tsubasa - Hybrid Pack","PS3","2011","Action","Namco Bandai Games",0,0,0.22,0,0.22
"12851","Danball Senki Boost","PSP","2011","Action","Level 5",0,0,0.22,0,0.22
"12852","Madden NFL 12","PSP","2011","Sports","Electronic Arts",0.21,0,0,0.02,0.22
"12853","Sengoku Basara 3 Utage","PS3","2011","Action","Capcom",0,0,0.22,0,0.22
"12854","Rune Factory: Tides of Destiny","PS3","2011","Role-Playing","Marvelous Interactive",0.14,0,0.07,0.01,0.22
"12855","Shinobi","3DS","2011","Platform","Sega",0.14,0.07,0,0.02,0.22
"12856","Puss in Boots","Wii","2011","Action","THQ",0.19,0.01,0,0.01,0.22
"12857","Hunted: The Demon's Forge","X360","2011","Action","Bethesda Softworks",0.13,0.07,0,0.02,0.22
"12858","Yoostar2","X360","2011","Misc","Unknown",0.11,0.09,0,0.02,0.22
"12859","You Don't Know Jack","Wii","2011","Misc","THQ",0.2,0,0,0.01,0.22
"12860","Dead Island","PC","2011","Action","Deep Silver",0.12,0.07,0,0.03,0.22
"12861","SingStar: Back to the 80s","PS3","2011","Misc","Sony Computer Entertainment",0,0.16,0,0.05,0.21
"12862","Transformers: Dark of the Moon","3DS","2011","Action","Activision",0.16,0.04,0,0.02,0.21
"12863","Pro Evolution Soccer 2012","Wii","2011","Action","Konami Digital Entertainment",0.08,0.08,0.03,0.02,0.21
"12864","Big League Sports","X360","2011","Sports","Activision",0.18,0.02,0,0.01,0.21
"12865","de Blob 2","PS3","2011","Platform","THQ",0.11,0.07,0,0.03,0.21
"12866","Now! That's What I Call Music: Dance & Sing","Wii","2011","Misc","Unknown",0,0.18,0,0.04,0.21
"12867","Yu-Gi-Oh! 5D's World Championship 2011: Over the Nexus","DS","2011","Strategy","Konami Digital Entertainment",0.1,0.03,0.07,0.01,0.21
"12868","Champion Jockey: G1 Jockey & Gallop Racer","PS3","2011","Sports","Tecmo Koei",0.06,0.05,0.08,0.02,0.21
"12869","Cabela's Survival: Shadows of Katmai","Wii","2011","Sports","Activision",0.15,0.05,0,0.02,0.21
"12870","I Spy: Castle","DS","2011","Puzzle","Scholastic Inc.",0.19,0,0,0.01,0.21
"12871","Marvel Super Hero Squad: Comic Combat","PS3","2011","Action","THQ",0.11,0.07,0,0.03,0.21
"12872","Rune Factory: Tides of Destiny","Wii","2011","Role-Playing","Marvelous Interactive",0.14,0,0.06,0.01,0.21
"12873","J-League Pro Soccer Club o Tsukurou! 7 Euro Plus","PSP","2011","Sports","Sega",0,0,0.21,0,0.21
"12874","WWE All Stars","Wii","2011","Fighting","THQ",0.11,0.07,0,0.02,0.2
"12875","You Don't Know Jack","X360","2011","Misc","THQ",0.19,0,0,0.01,0.2
"12876","Frogger 3D","3DS","2011","Action","Konami Digital Entertainment",0.16,0.03,0,0.01,0.2
"12877","Two Worlds II","PC","2011","Role-Playing","Unknown",0.09,0.09,0,0.03,0.2
"12878","Major League Baseball 2K11","PS3","2011","Sports","Take-Two Interactive",0.15,0.03,0,0.02,0.2
"12879","Just Dance 2: Extra Songs","Wii","2011","Misc","Ubisoft",0,0.17,0,0.03,0.2
"12880","Warhammer 40,000: Space Marine","PC","2011","Shooter","THQ",0.09,0.09,0,0.03,0.2
"12881","Arcana Heart 3","PS3","2011","Fighting","PQube",0.04,0.05,0.1,0.02,0.2
"12882","Jillian Michaels' Fitness Adventure","X360","2011","Misc","505 Games",0.17,0.02,0,0.01,0.2
"12883","Earth Defense Force: Insect Armageddon","PS3","2011","Shooter","D3Publisher",0.06,0.04,0.08,0.02,0.2
"12884","Way of the Samurai 4","PS3","2011","Action","Nippon Ichi Software",0,0.03,0.16,0.01,0.2
"12885","Captain America: Super Soldier","PS3","2011","Action","Sega",0.1,0.07,0,0.03,0.2
"12886","Camping Mama: Outdoor Adventures","DS","2011","Simulation","505 Games",0.13,0.06,0,0.02,0.2
"12887","7th Dragon 2020","PSP","2011","Role-Playing","Sega",0,0,0.2,0,0.2
"12888","The Legend of Heroes VII: The Trail of Blue","PSP","2011","Role-Playing","Falcom Corporation",0,0,0.2,0,0.2
"12889","Magical ZhuZhu Princess: Carriages & Castles","DS","2011","Simulation","Activision",0.14,0.04,0,0.02,0.2
"12890","UFC Personal Trainer: The Ultimate Fitness System","PS3","2011","Sports","THQ",0.08,0.09,0,0.04,0.2
"12891","UFC Personal Trainer: The Ultimate Fitness System","Wii","2011","Sports","THQ",0.12,0.06,0,0.02,0.2
"12892","Ridge Racer","PSV","2011","Racing","Namco Bandai Games",0.04,0.08,0.05,0.03,0.2
"12893","Family Feud: 2012 Edition","Wii","2011","Misc","Ubisoft",0.19,0,0,0.01,0.2
"12894","NASCAR Unleashed","Wii","2011","Racing","Activision",0.18,0,0,0.01,0.2
"12895","Ore no Shikabane o Koete Yuke","PSP","2011","Role-Playing","Sony Computer Entertainment",0,0,0.2,0,0.2
"12896","Jikkyou Powerful Pro Yakyuu 2011","PSP","2011","Sports","Konami Digital Entertainment",0,0,0.2,0,0.2
"12897","Marvel Super Hero Squad: Comic Combat","Wii","2011","Action","THQ",0.15,0.03,0,0.01,0.2
"12898","Steins;Gate","PSP","2011","Adventure","Kadokawa Shoten",0,0,0.19,0,0.19
"12899","Pac-Man & Galaga Dimensions","3DS","2011","Misc","Namco Bandai Games",0.1,0.04,0.04,0.01,0.19
"12900","Air Conflicts: Secret Wars","PS3","2011","Simulation","bitComposer Games",0.1,0.06,0,0.03,0.19
"12901","Rio","Wii","2011","Misc","THQ",0.14,0.04,0,0.01,0.19
"12902","Need for Speed: The Run","3DS","2011","Action","Electronic Arts",0.09,0.09,0,0.02,0.19
"12903","Plants vs. Zombies","PS3","2011","Strategy","PopCap Games",0.18,0,0,0.01,0.19
"12904","uDraw Studio: Instant Artist","Wii","2011","Misc","THQ",0.08,0.09,0,0.02,0.19
"12905","SpongeBob's Surf & Skate Roadtrip","X360","2011","Action","THQ",0.15,0.03,0,0.01,0.19
"12906","Inazuma Eleven Strikers 2012 Xtreme","Wii","2011","Role-Playing","Level 5",0,0,0.19,0,0.19
"12907","SpongeBob SquigglePants 3D","3DS","2011","Misc","THQ",0.13,0.05,0,0.02,0.19
"12908","Need for Speed: Shift 2 Unleashed","PC","2011","Racing","Electronic Arts",0.05,0.11,0,0.03,0.19
"12909","Rango: The Video Game","PS3","2011","Action","Electronic Arts",0.07,0.09,0,0.04,0.19
"12910","Family Game Night 4: The Game Show","Wii","2011","Misc","Electronic Arts",0.13,0.04,0,0.01,0.19
"12911","Shadows of the Damned","X360","2011","Action","Electronic Arts",0.1,0.06,0.01,0.02,0.19
"12912","Warriors: Legends of Troy","PS3","2011","Action","Tecmo Koei",0.06,0.05,0.07,0.02,0.19
"12913","Cabela's Survival: Shadows of Katmai","PS3","2011","Sports","Activision",0.11,0.05,0,0.03,0.19
"12914","Sing4: The Hits Edition","Wii","2011","Misc","Crave Entertainment",0.18,0,0,0.01,0.19
"12915","NASCAR Unleashed","3DS","2011","Racing","Activision",0.18,0,0,0.01,0.19
"12916","F1 2011","PC","2011","Racing","Codemasters",0,0.15,0,0.04,0.19
"12917","We Dance","Wii","2011","Misc","Nordic Games",0,0.17,0,0.02,0.19
"12918","Earth Defense Force: Insect Armageddon","X360","2011","Shooter","D3Publisher",0.1,0.05,0.03,0.01,0.19
"12919","Reel Fishing Paradise 3D","3DS","2011","Sports","Marvelous Interactive",0.12,0,0.06,0.01,0.19
"12920","Cabela's Survival: Shadows of Katmai","X360","2011","Sports","Activision",0.14,0.03,0,0.01,0.19
"12921","WWE All Stars","PSP","2011","Fighting","THQ",0.12,0.04,0,0.03,0.19
"12922","EyePet & Friends","PS3","2011","Simulation","Sony Computer Entertainment",0.06,0.09,0,0.03,0.19
"12923","The Lord of the Rings: War in the North","PC","2011","Action","Warner Bros. Interactive Entertainment",0.04,0.11,0,0.03,0.18
"12924","de Blob 2","Wii","2011","Platform","THQ",0.11,0.06,0,0.02,0.18
"12925","Driver: San Francisco","PC","2011","Racing","Ubisoft",0.05,0.1,0,0.03,0.18
"12926","Cabela's Adventure Camp","Wii","2011","Misc","Activision",0.15,0.02,0,0.01,0.18
"12927","We Sing UK Hits","Wii","2011","Misc","Nordic Games",0,0.16,0,0.02,0.18
"12928","ZhuZhu Puppies","DS","2011","Simulation","Activision",0.13,0.04,0,0.01,0.18
"12929","Pro Yaky? Spirits 2011","PS3","2011","Sports","Konami Digital Entertainment",0,0,0.18,0,0.18
"12930","MindJack","PS3","2011","Shooter","Square Enix",0.07,0.08,0,0.03,0.18
"12931","Marvel Super Hero Squad: Comic Combat","X360","2011","Action","THQ",0.13,0.04,0,0.01,0.18
"12932","Transformers: Dark of the Moon","Wii","2011","Action","Activision",0.1,0.07,0,0.02,0.18
"12933","Aliens: Infestation","DS","2011","Action","Sega",0.1,0.06,0,0.02,0.18
"12934","Brink","PC","2011","Shooter","Bethesda Softworks",0.06,0.09,0,0.03,0.18
"12935","Heavy Fire: Afghanistan","PS3","2011","Shooter","Unknown",0.17,0,0,0.01,0.18
"12936","Biohazard: Revival Selection","PS3","2011","Action","Capcom",0,0,0.18,0,0.18
"12937","Driver: San Francisco","Wii","2011","Racing","Ubisoft",0.06,0.09,0,0.02,0.18
"12938","Captain America: Super Soldier","X360","2011","Action","Sega",0.11,0.05,0,0.01,0.18
"12939","You Don't Know Jack","PS3","2011","Misc","THQ",0.16,0,0,0.01,0.18
"12940","Green Lantern: Rise of the Manhunters","PS3","2011","Action","Warner Bros. Interactive Entertainment",0.09,0.05,0,0.03,0.17
"12941","Monkey Island: Special Edition Collection","PC","2011","Adventure","LucasArts",0,0.14,0,0.04,0.17
"12942","MotoGP 10/11","PS3","2011","Racing","Capcom",0.04,0.1,0,0.04,0.17
"12943","The Cursed Crusade","PS3","2011","Action","DTP Entertainment",0.07,0.07,0.01,0.03,0.17
"12944","Dungeon Siege III","PC","2011","Role-Playing","Square Enix",0.08,0.08,0,0.02,0.17
"12945","Cabela's Big Game Hunter: Hunting Party","X360","2011","Sports","Activision",0.16,0,0,0.01,0.17
"12946","PlayStation Move Heroes","PS3","2011","Platform","Sony Computer Entertainment",0.08,0.06,0,0.03,0.17
"12947","Michael Jackson: The Experience 3D","3DS","2011","Misc","Ubisoft",0.13,0.03,0,0.01,0.17
"12948","WRC 2: FIA World Rally Championship","PS3","2011","Racing","Ubisoft",0,0.13,0,0.04,0.17
"12949","F1 2011","3DS","2011","Racing","Codemasters",0.07,0.08,0,0.02,0.16
"12950","Rio","DS","2011","Misc","THQ",0.12,0.03,0,0.01,0.16
"12951","El Shaddai: Ascension of the Metatron","X360","2011","Action","Ignition Entertainment",0.07,0.05,0.03,0.01,0.16
"12952","Thor: God of Thunder","Wii","2011","Action","Sega",0.11,0.04,0,0.01,0.16
"12953","Stronghold 3","PC","2011","Strategy","N/A",0.06,0.1,0,0,0.16
"12954","Doctor Lautrec and the Forgotten Knights","3DS","2011","Adventure","Konami Digital Entertainment",0.07,0.05,0.03,0.01,0.16
"12955","Warriors Orochi 3","X360","2011","Action","Ubisoft Annecy",0.09,0.03,0.03,0.01,0.16
"12956","SD Gundam G Generation 3D","3DS","2011","Role-Playing","Namco Bandai Games",0,0,0.16,0,0.16
"12957","Grease Dance","X360","2011","Misc","505 Games",0.11,0.03,0,0.01,0.16
"12958","Yu-Gi-Oh! 5D's Tag Force 6","PSP","2011","Strategy","Konami Digital Entertainment",0,0,0.16,0,0.16
"12959","Major League Baseball 2K11","Wii","2011","Sports","Take-Two Interactive",0.15,0,0,0.01,0.16
"12960","Sengoku Basara: Chronicle Heroes","PSP","2011","Action","Capcom",0,0,0.16,0,0.16
"12961","NBA 2K12","PC","2011","Sports","Take-Two Interactive",0.09,0.05,0,0.02,0.16
"12962","MotionSports: Adrenaline","PS3","2011","Sports","Ubisoft",0.08,0.06,0,0.03,0.16
"12963","Shinobido 2: Tales of the Ninja","PSV","2011","Action","Sony Computer Entertainment",0.06,0.05,0.02,0.03,0.16
"12964","Bulletstorm","PC","2011","Shooter","Electronic Arts",0.07,0.07,0,0.02,0.16
"12965","MLB 11: The Show","PSP","2011","Sports","Sony Computer Entertainment",0.15,0,0,0.01,0.16
"12966","Victorious: Hollywood Arts Debut","DS","2011","Misc","D3Publisher",0.14,0.01,0,0.01,0.16
"12967","Trivial Pursuit: Bet You Know It","Wii","2011","Misc","Electronic Arts",0.1,0.04,0,0.01,0.16
"12968","Nicktoons: MLB","Wii","2011","Sports","Take-Two Interactive",0.15,0,0,0.01,0.16
"12969","Rio","PS3","2011","Misc","THQ",0.04,0.09,0,0.03,0.16
"12970","DiRT 3","PC","2011","Racing","Codemasters",0,0.13,0,0.03,0.16
"12971","Kingdom Hearts: Birth by Sleep - Final Mix","PSP","2011","Role-Playing","Square Enix",0,0,0.16,0,0.16
"12972","The Idolm@ster 2","PS3","2011","Misc","Namco Bandai Games",0,0,0.16,0,0.16
"12973","Senran Kagura: Sh?jo-tachi no Shinei","3DS","2011","Action","Marvelous Interactive",0,0,0.16,0,0.16
"12974","Top Spin 4","Wii","2011","Sports","Take-Two Interactive",0.05,0.09,0,0.02,0.16
"12975","The Oregon Trail","Wii","2011","Simulation","Crave Entertainment",0.15,0,0,0.01,0.15
"12976","F.E.A.R. 3","PC","2011","Shooter","Warner Bros. Interactive Entertainment",0.04,0.08,0,0.03,0.15
"12977","de Blob 2","X360","2011","Platform","THQ",0.1,0.04,0,0.01,0.15
"12978","James Noir's Hollywood Crimes","3DS","2011","Adventure","Ubisoft",0.07,0.07,0,0.02,0.15
"12979","The Adventures of Tintin: The Game","3DS","2011","Action","Ubisoft",0.05,0.09,0,0.02,0.15
"12980","Amagami","PSP","2011","Adventure","Kadokawa Shoten",0,0,0.15,0,0.15
"12981","Thor: God of Thunder","PS3","2011","Action","Sega",0.07,0.06,0,0.02,0.15
"12982","The Sims Medieval: Pirates and Nobles","PC","2011","Simulation","Electronic Arts",0.05,0.08,0,0.02,0.15
"12983","The Cursed Crusade","X360","2011","Action","DTP Entertainment",0.08,0.05,0,0.01,0.15
"12984","Kids Learn Math: A+ Edition","DS","2011","Misc","Unknown",0.14,0,0,0.01,0.15
"12985","Terraria","PC","2011","Action","Unknown",0,0.13,0,0.02,0.15
"12986","White Knight Chronicles: Origins","PSP","2011","Role-Playing","Sony Computer Entertainment",0,0.04,0.09,0.02,0.15
"12987","Virtua Tennis 4","Wii","2011","Sports","Sega",0.05,0.08,0,0.02,0.15
"12988","DreamWorks Super Star Kartz","Wii","2011","Racing","Activision",0.1,0.04,0,0.01,0.15
"12989","Metal Gear Solid: Peace Walker HD Edition","PS3","2011","Action","Konami Digital Entertainment",0,0,0.15,0,0.15
"12990","Ore no Imouto ga Konna ni Kawaii wake ga Nai Portable","PSP","2011","Adventure","Banpresto",0,0,0.15,0,0.15
"12991","Kung-Fu: High Impact","X360","2011","Action","Black Bean Games",0.08,0.06,0,0.01,0.15
"12992","F1 2011","PSV","2011","Racing","Codemasters",0.03,0.08,0.01,0.03,0.15
"12993","Thor: God of Thunder","X360","2011","Action","Sega",0.09,0.04,0,0.01,0.15
"12994","Tamagotchi Collection","DS","2011","Misc","Namco Bandai Games",0,0,0.15,0,0.15
"12995","Pac-Man Party 3D","3DS","2011","Misc","Namco Bandai Games",0.09,0.04,0,0.01,0.15
"12996","Black * Rock Shooter: The Game","PSP","2011","Role-Playing","Unknown",0,0,0.15,0,0.15
"12997","Kung Fu Panda 2","Wii","2011","Action","THQ",0.08,0.05,0,0.01,0.14
"12998","Sengoku Musou 3 Empires","PS3","2011","Action","Tecmo Koei",0,0,0.14,0,0.14
"12999","Spider-Man: Edge of Time","DS","2011","Action","Activision",0.12,0.01,0,0.01,0.14
"13000","Kenka Banchou 5: Otoko no Housoku","PSP","2011","Action","Spike",0,0,0.14,0,0.14
"13001","Cave Story 3D","3DS","2011","Platform","Nippon Ichi Software",0.09,0.03,0.01,0.01,0.14
"13002","SBK 2011: FIM Superbike World Championship","PS3","2011","Racing","Black Bean Games",0.01,0.1,0,0.03,0.14
"13003","Uta no * Prince-Sama: Repeat","PSP","2011","Adventure","Broccoli",0,0,0.14,0,0.14
"13004","Akiba's Trip","PSP","2011","Adventure","Acquire",0,0,0.14,0,0.14
"13005","Kidou Senshi Gundam: Shin Gihren no Yabou","PSP","2011","Strategy","Namco Bandai Games",0,0,0.14,0,0.14
"13006","My Fitness Coach: Club","PS3","2011","Sports","Ubisoft",0,0.1,0,0.04,0.14
"13007","Earth Defense Force 2: Invaders from Planet Space","PSP","2011","Action","D3Publisher",0,0,0.14,0,0.14
"13008","Zoobles! Spring to Life!","DS","2011","Misc","Activision",0.1,0.02,0,0.01,0.14
"13009","Karaoke Revolution Glee: Volume 3","X360","2011","Misc","Konami Digital Entertainment",0.13,0,0,0.01,0.14
"13010","Rango: The Video Game","Wii","2011","Action","Electronic Arts",0.08,0.04,0,0.01,0.14
"13011","NCIS","X360","2011","Adventure","Ubisoft",0.1,0.03,0,0.01,0.14
"13012","Ben 10 Galactic Racing","DS","2011","Racing","D3Publisher",0.1,0.03,0,0.01,0.14
"13013","Football Manager 2012","PSP","2011","Sports","Sega",0,0.1,0,0.04,0.14
"13014","Puyo Puyo!! 20th Anniversary","DS","2011","Puzzle","Sega",0,0,0.14,0,0.14
"13015","Let's Cheer","X360","2011","Misc","Take-Two Interactive",0.12,0,0,0.01,0.14
"13016","BIT.TRIP SAGA","3DS","2011","Misc","Rising Star Games",0.09,0.04,0,0.01,0.14
"13017","Touch My Katamari","PSV","2011","Puzzle","Namco Bandai Games",0.08,0.04,0,0.02,0.14
"13018","Top Shot Arcade","Wii","2011","Shooter","Activision",0.13,0,0,0.01,0.14
"13019","Red Orchestra 2: Heroes of Stalingrad","PC","2011","Shooter","Tripwire Interactive",0.04,0.07,0,0.02,0.14
"13020","Deepak Chopra's Leela","Wii","2011","Misc","THQ",0.11,0.01,0,0.01,0.14
"13021","NCIS","Wii","2011","Adventure","Ubisoft",0.08,0.04,0,0.01,0.14
"13022","Queen's Gate: Spiral Chaos","PSP","2011","Role-Playing","Namco Bandai Games",0,0,0.14,0,0.14
"13023","Winter Stars","Wii","2011","Sports","Deep Silver",0.06,0.07,0,0.01,0.13
"13024","Ben 10 Galactic Racing","3DS","2011","Racing","D3Publisher",0.07,0.06,0,0.01,0.13
"13025","Hulk Hogan's Main Event","X360","2011","Fighting","505 Games",0.1,0.02,0,0.01,0.13
"13026","Suite PreCure: Melody Collection","DS","2011","Misc","Namco Bandai Games",0,0,0.13,0,0.13
"13027","MLB 11: The Show","PS2","2011","Sports","Sony Computer Entertainment",0.06,0.05,0,0.02,0.13
"13028","Jikkyou Powerful Pro Yakyuu 2011 Ketteiban","PSP","2011","Sports","Konami Digital Entertainment",0,0,0.13,0,0.13
"13029","SpongeBob's Surf & Skate Roadtrip","DS","2011","Action","THQ",0.11,0.02,0,0.01,0.13
"13030","Slime MoriMori Dragon Quest 3: Taikaizoku to Shippo Dan","3DS","2011","Role-Playing","Square Enix",0,0,0.13,0,0.13
"13031","Disney Princess: Enchanting Storybooks","DS","2011","Misc","THQ",0.08,0.04,0,0.01,0.13
"13032","The Oregon Trail","3DS","2011","Simulation","Crave Entertainment",0.12,0,0,0.01,0.13
"13033","Grand Knights History","PSP","2011","Role-Playing","Marvelous Interactive",0,0,0.13,0,0.13
"13034","Rango: The Video Game","X360","2011","Action","Electronic Arts",0.06,0.06,0,0.01,0.13
"13035","DreamWorks Super Star Kartz","DS","2011","Racing","Activision",0.09,0.03,0,0.01,0.13
"13036","Nicktoons: MLB","X360","2011","Sports","Take-Two Interactive",0.12,0,0,0.01,0.13
"13037","Green Lantern: Rise of the Manhunters","X360","2011","Action","Warner Bros. Interactive Entertainment",0.07,0.05,0,0.01,0.13
"13038","BlazBlue: Continuum Shift II","PSP","2011","Fighting","PQube",0.03,0.02,0.07,0.01,0.13
"13039","Imagine: Fashion Designer","3DS","2011","Simulation","Ubisoft",0.1,0.02,0,0.01,0.13
"13040","Puyo Puyo!! 20th Anniversary","3DS","2011","Puzzle","Sega",0,0,0.13,0,0.13
"13041","Green Lantern: Rise of the Manhunters","3DS","2011","Action","Warner Bros. Interactive Entertainment",0.09,0.03,0,0.01,0.13
"13042","Puppies 3D","3DS","2011","Misc","Ubisoft",0.08,0.04,0,0.01,0.13
"13043","Sengoku Basara 3 Utage","Wii","2011","Action","Capcom",0,0,0.13,0,0.13
"13044","Thor: God of Thunder","DS","2011","Action","Sega",0.09,0.03,0,0.01,0.13
"13045","The Price is Right: Decades","Wii","2011","Misc","Ubisoft",0.12,0,0,0.01,0.13
"13046","Fit in Six","PS3","2011","Sports","Ubisoft",0.12,0,0,0.01,0.13
"13047","Deepak Chopra's Leela","X360","2011","Misc","THQ",0.07,0.05,0,0.01,0.13
"13048","Twister Mania","X360","2011","Misc","505 Games",0.1,0.01,0,0.01,0.13
"13049","NCIS","PS3","2011","Adventure","Ubisoft",0.07,0.04,0,0.02,0.13
"13050","Ben 10 Galactic Racing","Wii","2011","Racing","D3Publisher",0.08,0.03,0,0.01,0.13
"13051","Victorious: Time to Shine","X360","2011","Action","D3Publisher",0.12,0,0,0.01,0.13
"13052","Petz Puppyz & Kittenz","DS","2011","Misc","Ubisoft",0.12,0,0,0.01,0.13
"13053","Conduit 2","Wii","2011","Shooter","Sega",0.07,0.04,0,0.01,0.13
"13054","Supremacy MMA","PS3","2011","Fighting","505 Games",0.06,0.04,0,0.02,0.13
"13055","After Hours Athletes","PS3","2011","Sports","Sony Computer Entertainment",0,0.1,0,0.03,0.12
"13056","Tom Clancy's Splinter Cell Trilogy","PS3","2011","Action","Ubisoft",0,0.1,0,0.03,0.12
"13057","Blackwater","X360","2011","Shooter","505 Games",0.09,0.02,0,0.01,0.12
